timestamp,open,high,low,close,volume,symbol
1704072240000,42487.56,42487.57,42478.07,42478.07,9.17034,BTCUSDT
1704072300000,42478.07,42487.6,42478.07,42487.59,7.6078,BTCUSDT
1704072360000,42487.59,42508.5,42470.0,42508.49,22.08965,BTCUSDT
1704072420000,42508.49,42508.53,42508.49,42508.53,13.54787,BTCUSDT
1704072480000,42508.53,42511.1,42504.44,42504.45,9.79352,BTCUSDT
1704072540000,42504.45,42504.45,42493.16,42493.16,10.55756,BTCUSDT
1704072600000,42493.16,42502.68,42493.16,42502.67,7.06172,BTCUSDT
1704072660000,42502.68,42520.47,42502.67,42520.46,10.61104,BTCUSDT
1704072720000,42520.46,42555.76,42520.46,42554.19,16.31082,BTCUSDT
1704072780000,42554.2,42565.22,42554.19,42565.22,9.65282,BTCUSDT
1704072840000,42565.21,42574.5,42565.21,42565.22,21.33831,BTCUSDT
1704072900000,42565.22,42628.81,42565.21,42620.0,125.9525,BTCUSDT
1704072960000,42620.0,42689.11,42620.0,42672.19,65.41745,BTCUSDT
1704073020000,42672.2,42736.04,42672.19,42711.09,83.02428,BTCUSDT
1704073080000,42711.1,42775.0,42681.1,42766.06,116.61986,BTCUSDT
1704073140000,42766.06,42766.07,42715.18,42717.52,29.47748,BTCUSDT
1704073200000,42717.53,42730.0,42699.32,42702.0,56.92523,BTCUSDT
1704073260000,42702.0,42751.73,42675.0,42729.58,53.69834,BTCUSDT
1704073320000,42729.58,42736.15,42713.49,42713.49,17.87324,BTCUSDT
1704073380000,42713.49,42713.5,42699.74,42700.51,16.48515,BTCUSDT
1704073440000,42700.52,42706.88,42697.5,42697.5,12.12483,BTCUSDT
1704073500000,42697.5,42709.73,42695.49,42695.49,14.90271,BTCUSDT
1704073560000,42695.5,42705.25,42695.49,42702.01,17.05172,BTCUSDT
1704073620000,42702.0,42702.01,42668.93,42668.94,13.14842,BTCUSDT
1704073680000,42668.92,42697.78,42653.06,42673.99,29.20138,BTCUSDT
1704073740000,42673.98,42720.0,42673.98,42698.01,39.12959,BTCUSDT
1704073800000,42698.01,42706.1,42682.0,42682.01,11.9065,BTCUSDT
1704073860000,42682.0,42691.13,42673.98,42691.12,11.67231,BTCUSDT
1704073920000,42691.13,42691.13,42676.41,42676.41,5.30055,BTCUSDT
1704073980000,42676.42,42676.42,42660.0,42660.01,3.93587,BTCUSDT
1704074040000,42660.01,42668.26,42660.0,42664.45,6.1861,BTCUSDT
1704074100000,42664.46,42664.49,42644.54,42649.99,15.98011,BTCUSDT
1704074160000,42649.99,42658.52,42632.2,42639.44,12.68882,BTCUSDT
1704074220000,42639.44,42639.44,42621.99,42626.35,13.95633,BTCUSDT
1704074280000,42626.35,42626.37,42626.34,42626.36,6.35816,BTCUSDT
1704074340000,42626.36,42626.37,42613.56,42613.56,11.13902,BTCUSDT
1704074400000,42613.57,42638.41,42603.94,42603.95,38.10882,BTCUSDT
1704074460000,42603.95,42607.29,42597.78,42597.78,8.35713,BTCUSDT
1704074520000,42597.79,42597.79,42591.18,42591.18,6.58622,BTCUSDT
1704074580000,42591.18,42597.7,42582.87,42583.79,23.26532,BTCUSDT
1704074640000,42583.79,42583.79,42558.82,42563.79,18.60762,BTCUSDT
1704074700000,42563.79,42573.76,42545.45,42573.76,13.13694,BTCUSDT
1704074760000,42573.76,42576.21,42554.0,42559.54,22.53766,BTCUSDT
1704074820000,42559.53,42571.1,42559.53,42561.11,9.15792,BTCUSDT
1704074880000,42561.1,42569.76,42551.52,42566.48,12.26039,BTCUSDT
1704074940000,42566.48,42566.49,42548.92,42548.93,17.60657,BTCUSDT
1704075000000,42548.92,42552.0,42548.92,42548.93,7.64234,BTCUSDT
1704075060000,42548.93,42564.87,42548.92,42560.5,12.16509,BTCUSDT
1704075120000,42560.51,42560.51,42551.11,42551.11,13.89292,BTCUSDT
1704075180000,42551.11,42551.12,42551.11,42551.12,1.69255,BTCUSDT
1704075240000,42551.12,42556.64,42541.1,42556.63,12.28072,BTCUSDT
1704075300000,42556.64,42556.64,42554.48,42554.48,5.50667,BTCUSDT
1704075360000,42554.48,42556.63,42554.48,42556.63,7.37904,BTCUSDT
1704075420000,42556.62,42556.63,42531.1,42531.11,18.67452,BTCUSDT
1704075480000,42531.1,42537.99,42531.1,42537.98,6.92877,BTCUSDT
1704075540000,42537.97,42537.98,42532.6,42535.99,13.86629,BTCUSDT
1704075600000,42535.99,42554.0,42535.99,42554.0,12.68165,BTCUSDT
1704075660000,42553.99,42554.0,42553.95,42553.96,6.45093,BTCUSDT
1704075720000,42553.96,42571.1,42543.86,42571.09,19.28125,BTCUSDT
1704075780000,42571.09,42571.68,42559.2,42559.21,4.23853,BTCUSDT
1704075840000,42559.21,42559.21,42546.0,42546.0,6.95746,BTCUSDT
1704075900000,42546.0,42546.01,42546.0,42546.0,15.0062,BTCUSDT
1704075960000,42546.0,42546.01,42546.0,42546.01,4.58916,BTCUSDT
1704076020000,42546.01,42546.01,42546.0,42546.01,3.51474,BTCUSDT
1704076080000,42546.0,42546.01,42546.0,42546.01,1.33226,BTCUSDT
1704076140000,42546.0,42546.01,42546.0,42546.01,12.89231,BTCUSDT
1704076200000,42546.0,42570.21,42535.99,42570.21,17.77591,BTCUSDT
1704076260000,42570.2,42578.22,42570.2,42578.22,11.7083,BTCUSDT
1704076320000,42578.21,42600.0,42578.21,42599.97,21.20598,BTCUSDT
1704076380000,42599.98,42599.98,42599.97,42599.97,4.05335,BTCUSDT
1704076440000,42599.97,42606.25,42599.97,42606.25,14.20599,BTCUSDT
1704076500000,42606.24,42606.25,42606.24,42606.24,5.77217,BTCUSDT
1704076560000,42606.25,42606.25,42606.24,42606.24,2.65386,BTCUSDT
1704076620000,42606.25,42606.25,42573.08,42583.98,17.16914,BTCUSDT
1704076680000,42583.97,42594.91,42583.97,42594.91,9.94334,BTCUSDT
1704076740000,42594.91,42594.91,42572.33,42572.34,24.48453,BTCUSDT
1704076800000,42572.33,42572.34,42559.16,42559.16,14.67548,BTCUSDT
1704076860000,42559.16,42559.17,42534.99,42535.96,18.89479,BTCUSDT
1704076920000,42535.96,42550.41,42533.0,42533.0,22.33871,BTCUSDT
1704076980000,42533.01,42535.75,42533.0,42535.74,6.54931,BTCUSDT
1704077040000,42535.74,42535.75,42535.74,42535.75,1.70967,BTCUSDT
1704077100000,42535.74,42535.75,42535.74,42535.75,2.61735,BTCUSDT
1704077160000,42535.75,42545.68,42535.74,42537.98,7.49292,BTCUSDT
1704077220000,42537.98,42537.98,42534.71,42534.71,5.25026,BTCUSDT
1704077280000,42534.72,42534.72,42532.37,42532.37,6.89953,BTCUSDT
1704077340000,42532.37,42532.38,42511.47,42511.47,6.22078,BTCUSDT
1704077400000,42511.47,42523.23,42500.0,42523.23,11.43684,BTCUSDT
1704077460000,42523.23,42584.4,42523.22,42584.4,13.41422,BTCUSDT
1704077520000,42584.4,42590.0,42572.5,42577.25,18.75217,BTCUSDT
1704077580000,42577.25,42577.26,42570.89,42575.94,5.07178,BTCUSDT
1704077640000,42575.94,42575.95,42566.22,42566.22,14.78967,BTCUSDT
1704077700000,42566.22,42575.95,42562.86,42575.94,7.72877,BTCUSDT
1704077760000,42575.95,42575.95,42572.72,42572.73,5.83005,BTCUSDT
1704077820000,42572.73,42581.1,42572.72,42581.1,13.11987,BTCUSDT
1704077880000,42581.1,42581.1,42581.09,42581.09,4.41491,BTCUSDT
1704077940000,42581.09,42581.1,42581.09,42581.1,12.44216,BTCUSDT
1704078000000,42581.09,42581.1,42575.08,42575.08,6.90979,BTCUSDT
1704078060000,42575.09,42575.09,42564.65,42568.05,10.73528,BTCUSDT
1704078120000,42568.04,42586.64,42565.96,42586.63,23.30438,BTCUSDT
1704078180000,42586.64,42586.64,42586.63,42586.63,2.07552,BTCUSDT
1704078240000,42586.64,42586.64,42552.3,42552.3,16.45599,BTCUSDT
1704078300000,42552.31,42552.31,42544.96,42550.43,8.31974,BTCUSDT
1704078360000,42550.44,42571.13,42550.43,42571.12,8.51396,BTCUSDT
1704078420000,42571.12,42571.13,42557.82,42566.01,11.78548,BTCUSDT
1704078480000,42566.0,42566.01,42547.51,42547.52,6.62214,BTCUSDT
1704078540000,42547.51,42547.52,42538.6,42538.61,13.5973,BTCUSDT
1704078600000,42538.61,42538.64,42538.6,42538.64,3.44335,BTCUSDT
1704078660000,42538.63,42544.84,42538.63,42544.84,5.99266,BTCUSDT
1704078720000,42544.84,42546.8,42532.0,42546.8,10.17378,BTCUSDT
1704078780000,42546.79,42553.99,42533.31,42533.32,14.48316,BTCUSDT
1704078840000,42533.31,42533.32,42501.67,42508.24,26.73613,BTCUSDT
1704078900000,42508.24,42508.24,42483.38,42487.69,16.30352,BTCUSDT
1704078960000,42487.7,42487.7,42472.85,42478.0,14.42429,BTCUSDT
1704079020000,42478.0,42481.99,42474.93,42478.09,7.57783,BTCUSDT
1704079080000,42478.1,42488.0,42470.54,42470.54,11.23933,BTCUSDT
1704079140000,42470.54,42470.59,42456.0,42466.0,28.17242,BTCUSDT
1704079200000,42466.0,42477.82,42463.6,42463.61,9.35328,BTCUSDT
1704079260000,42463.61,42470.79,42463.6,42470.78,12.62515,BTCUSDT
1704079320000,42470.78,42485.62,42456.0,42456.0,13.45672,BTCUSDT
1704079380000,42456.01,42456.01,42437.45,42437.65,10.35591,BTCUSDT
1704079440000,42437.65,42443.72,42437.64,42439.87,4.54161,BTCUSDT
1704079500000,42439.87,42450.0,42439.86,42447.64,7.58217,BTCUSDT
1704079560000,42447.65,42447.65,42434.0,42434.0,10.22703,BTCUSDT
1704079620000,42434.01,42437.6,42430.32,42430.32,6.61299,BTCUSDT
1704079680000,42430.33,42433.27,42427.29,42427.33,9.54333,BTCUSDT
1704079740000,42427.33,42434.14,42419.39,42429.47,13.82824,BTCUSDT
1704079800000,42429.47,42459.02,42429.46,42451.42,14.13857,BTCUSDT
1704079860000,42451.43,42451.43,42424.37,42444.01,18.33168,BTCUSDT
1704079920000,42444.01,42444.02,42431.1,42431.69,10.56017,BTCUSDT
1704079980000,42431.68,42431.69,42412.89,42412.9,7.14102,BTCUSDT
1704080040000,42412.9,42412.9,42412.89,42412.89,1.43397,BTCUSDT
1704080100000,42412.89,42412.9,42402.01,42412.5,10.23016,BTCUSDT
1704080160000,42412.5,42431.1,42411.1,42431.09,9.65773,BTCUSDT
1704080220000,42431.09,42431.1,42420.19,42426.0,4.96252,BTCUSDT
1704080280000,42425.99,42426.0,42400.0,42400.0,8.57565,BTCUSDT
1704080340000,42400.0,42400.01,42382.0,42388.06,15.10908,BTCUSDT
1704080400000,42388.07,42391.75,42372.31,42372.32,8.70201,BTCUSDT
1704080460000,42372.32,42372.32,42360.0,42365.99,19.61966,BTCUSDT
1704080520000,42365.99,42365.99,42335.76,42343.57,14.79195,BTCUSDT
1704080580000,42343.57,42343.57,42230.08,42269.24,33.34995,BTCUSDT
1704080640000,42269.24,42319.22,42253.46,42302.19,22.44283,BTCUSDT
1704080700000,42302.19,42302.19,42258.0,42275.92,25.3109,BTCUSDT
1704080760000,42275.92,42277.38,42243.99,42277.38,24.72582,BTCUSDT
1704080820000,42277.37,42307.99,42277.37,42297.9,24.10434,BTCUSDT
1704080880000,42297.9,42321.1,42295.57,42314.02,9.75338,BTCUSDT
1704080940000,42314.03,42345.55,42314.02,42345.55,24.23121,BTCUSDT
1704081000000,42345.54,42358.84,42334.8,42342.08,20.30022,BTCUSDT
1704081060000,42342.08,42342.09,42320.0,42328.34,19.49015,BTCUSDT
1704081120000,42328.34,42337.16,42328.33,42328.34,9.97673,BTCUSDT
1704081180000,42328.33,42328.58,42306.0,42306.0,14.23488,BTCUSDT
1704081240000,42306.0,42316.96,42298.69,42316.96,15.18779,BTCUSDT
1704081300000,42316.95,42335.5,42312.0,42335.49,17.26018,BTCUSDT
1704081360000,42335.49,42351.09,42335.49,42343.62,9.10065,BTCUSDT
1704081420000,42343.62,42348.6,42337.94,42337.94,9.31099,BTCUSDT
1704081480000,42337.94,42337.94,42318.0,42318.0,6.51857,BTCUSDT
1704081540000,42318.01,42337.16,42318.0,42330.49,21.25867,BTCUSDT
1704081600000,42330.5,42336.13,42322.6,42336.13,7.99038,BTCUSDT
1704081660000,42336.13,42348.6,42336.12,42348.6,7.95087,BTCUSDT
1704081720000,42348.6,42362.41,42348.59,42359.93,14.28274,BTCUSDT
1704081780000,42359.93,42369.4,42355.88,42359.95,12.65822,BTCUSDT
1704081840000,42359.95,42359.96,42355.0,42358.97,6.67995,BTCUSDT
1704081900000,42358.97,42371.1,42358.97,42371.1,8.51184,BTCUSDT
1704081960000,42371.09,42377.42,42371.09,42377.38,5.63479,BTCUSDT
1704082020000,42377.37,42377.43,42375.0,42377.43,4.28308,BTCUSDT
1704082080000,42377.43,42377.43,42377.42,42377.43,1.96154,BTCUSDT
1704082140000,42377.43,42377.43,42355.0,42355.01,13.481,BTCUSDT
1704082200000,42355.0,42355.01,42350.0,42350.0,6.85891,BTCUSDT
1704082260000,42350.0,42351.1,42336.55,42351.09,19.50346,BTCUSDT
1704082320000,42351.09,42359.16,42343.92,42343.92,7.51802,BTCUSDT
1704082380000,42343.93,42343.93,42291.53,42300.74,21.22753,BTCUSDT
1704082440000,42300.75,42300.75,42273.26,42287.5,19.17681,BTCUSDT
1704082500000,42287.5,42287.5,42263.2,42263.2,11.20791,BTCUSDT
1704082560000,42263.2,42285.35,42257.66,42285.35,19.9015,BTCUSDT
1704082620000,42285.34,42294.3,42257.66,42257.67,16.75305,BTCUSDT
1704082680000,42257.66,42257.67,42244.0,42257.1,30.24775,BTCUSDT
1704082740000,42257.09,42285.99,42257.09,42269.57,11.93492,BTCUSDT
1704082800000,42269.57,42269.57,42223.29,42228.74,22.43625,BTCUSDT
1704082860000,42228.75,42240.04,42209.46,42229.19,25.90971,BTCUSDT
1704082920000,42229.18,42259.35,42222.01,42259.35,16.8341,BTCUSDT
1704082980000,42259.34,42278.89,42259.34,42278.88,16.73668,BTCUSDT
1704083040000,42278.89,42315.0,42278.88,42315.0,20.98112,BTCUSDT
1704083100000,42315.0,42315.0,42292.55,42292.56,14.23432,BTCUSDT
1704083160000,42292.55,42292.56,42281.1,42291.1,20.78083,BTCUSDT
1704083220000,42291.09,42291.1,42278.95,42278.95,8.8108,BTCUSDT
1704083280000,42278.96,42280.0,42274.24,42279.99,11.07775,BTCUSDT
1704083340000,42280.0,42307.4,42279.99,42307.39,13.4078,BTCUSDT
1704083400000,42307.4,42321.78,42307.39,42313.89,18.01619,BTCUSDT
1704083460000,42313.9,42313.9,42302.58,42302.58,6.13612,BTCUSDT
1704083520000,42302.59,42311.1,42283.86,42311.09,17.5347,BTCUSDT
1704083580000,42311.09,42320.29,42311.09,42320.28,8.62473,BTCUSDT
1704083640000,42320.29,42320.29,42320.28,42320.28,3.19078,BTCUSDT
1704083700000,42320.28,42335.52,42320.28,42335.52,9.08795,BTCUSDT
1704083760000,42335.51,42340.05,42335.51,42340.05,3.61167,BTCUSDT
1704083820000,42340.05,42340.05,42325.24,42325.25,13.79376,BTCUSDT
1704083880000,42325.24,42329.11,42320.4,42320.4,5.39907,BTCUSDT
1704083940000,42320.4,42339.56,42320.4,42339.55,10.84357,BTCUSDT
1704084000000,42339.56,42340.08,42324.0,42334.82,20.60897,BTCUSDT
1704084060000,42334.83,42345.08,42329.96,42344.91,6.09841,BTCUSDT
1704084120000,42344.9,42344.91,42324.65,42332.0,14.78637,BTCUSDT
1704084180000,42332.01,42332.01,42306.4,42306.4,8.89413,BTCUSDT
1704084240000,42306.4,42313.65,42306.4,42310.98,6.5915,BTCUSDT
1704084300000,42310.99,42321.1,42304.0,42315.2,13.86265,BTCUSDT
1704084360000,42315.2,42339.99,42315.19,42335.18,14.55773,BTCUSDT
1704084420000,42335.19,42339.05,42335.18,42339.05,6.77455,BTCUSDT
1704084480000,42339.05,42352.24,42336.0,42352.24,7.38882,BTCUSDT
1704084540000,42352.24,42358.5,42338.21,42357.04,15.2217,BTCUSDT
1704084600000,42357.04,42357.04,42349.12,42349.12,6.93939,BTCUSDT
1704084660000,42349.13,42355.1,42345.22,42355.09,6.70723,BTCUSDT
1704084720000,42355.1,42357.07,42355.09,42357.06,5.17245,BTCUSDT
1704084780000,42357.06,42359.26,42352.5,42352.51,4.77133,BTCUSDT
1704084840000,42352.51,42366.8,42351.34,42366.79,13.55413,BTCUSDT
1704084900000,42366.8,42366.8,42360.01,42360.01,5.56335,BTCUSDT
1704084960000,42360.01,42360.02,42360.01,42360.02,2.0805,BTCUSDT
1704085020000,42360.01,42364.72,42360.01,42364.71,4.08614,BTCUSDT
1704085080000,42364.71,42398.87,42364.71,42398.86,20.36307,BTCUSDT
1704085140000,42398.86,42399.99,42386.96,42399.99,16.18301,BTCUSDT
1704085200000,42399.98,42406.0,42390.21,42400.45,19.98061,BTCUSDT
1704085260000,42400.44,42400.45,42351.4,42363.4,23.15739,BTCUSDT
1704085320000,42363.39,42374.83,42352.36,42357.99,16.93637,BTCUSDT
1704085380000,42358.0,42358.0,42326.54,42326.54,7.75054,BTCUSDT
1704085440000,42326.55,42326.55,42315.0,42320.92,9.46505,BTCUSDT
1704085500000,42320.92,42346.79,42320.91,42346.79,9.09419,BTCUSDT
1704085560000,42346.78,42351.1,42346.78,42347.51,6.43979,BTCUSDT
1704085620000,42347.51,42354.0,42336.03,42351.46,19.64543,BTCUSDT
1704085680000,42351.46,42351.46,42341.1,42344.22,13.97095,BTCUSDT
1704085740000,42344.21,42344.22,42333.08,42339.99,7.50666,BTCUSDT
1704085800000,42340.0,42346.53,42339.99,42346.52,7.55661,BTCUSDT
1704085860000,42346.52,42356.79,42345.61,42345.62,18.78524,BTCUSDT
1704085920000,42345.62,42345.62,42339.99,42341.86,7.43835,BTCUSDT
1704085980000,42341.87,42341.87,42339.99,42340.0,6.62931,BTCUSDT
1704086040000,42339.99,42354.0,42339.99,42352.0,14.81932,BTCUSDT
1704086100000,42352.0,42352.0,42345.22,42352.0,8.8265,BTCUSDT
1704086160000,42351.99,42352.0,42337.96,42337.96,14.11051,BTCUSDT
1704086220000,42337.96,42354.06,42337.96,42354.06,22.10161,BTCUSDT
1704086280000,42354.05,42360.04,42354.01,42360.03,23.48432,BTCUSDT
1704086340000,42360.03,42361.1,42350.26,42356.0,29.81643,BTCUSDT
1704086400000,42355.99,42356.0,42351.49,42351.49,3.73295,BTCUSDT
1704086460000,42351.5,42351.5,42341.55,42341.56,4.03951,BTCUSDT
1704086520000,42341.55,42341.99,42341.55,42341.98,8.50666,BTCUSDT
1704086580000,42341.98,42341.99,42338.32,42338.32,7.69932,BTCUSDT
1704086640000,42338.32,42338.33,42338.32,42338.33,5.72086,BTCUSDT
1704086700000,42338.32,42345.19,42338.32,42338.54,13.07097,BTCUSDT
1704086760000,42338.55,42338.55,42331.65,42332.0,10.16987,BTCUSDT
1704086820000,42332.01,42332.01,42300.08,42300.08,17.04968,BTCUSDT
1704086880000,42300.09,42300.09,42298.34,42298.35,6.59717,BTCUSDT
1704086940000,42298.35,42298.35,42297.9,42297.91,7.63651,BTCUSDT
1704087000000,42297.91,42307.59,42297.9,42307.59,15.18163,BTCUSDT
1704087060000,42307.59,42321.13,42296.4,42301.53,14.49232,BTCUSDT
1704087120000,42301.52,42314.6,42301.52,42301.97,10.14585,BTCUSDT
1704087180000,42301.98,42316.62,42301.97,42316.61,9.50396,BTCUSDT
1704087240000,42316.62,42320.81,42312.72,42312.73,8.73719,BTCUSDT
1704087300000,42312.72,42312.73,42301.97,42301.98,3.74462,BTCUSDT
1704087360000,42301.97,42301.98,42286.57,42286.57,6.48065,BTCUSDT
1704087420000,42286.57,42286.58,42278.0,42283.9,12.62869,BTCUSDT
1704087480000,42283.9,42288.83,42283.9,42288.82,5.2198,BTCUSDT
1704087540000,42288.82,42288.83,42280.0,42280.0,6.77396,BTCUSDT
1704087600000,42280.0,42287.44,42278.0,42287.44,10.52212,BTCUSDT
1704087660000,42287.44,42297.97,42282.77,42297.96,9.36802,BTCUSDT
1704087720000,42297.97,42297.97,42284.0,42289.51,32.90189,BTCUSDT
1704087780000,42289.51,42305.34,42289.5,42305.34,14.11409,BTCUSDT
1704087840000,42305.34,42305.38,42300.01,42300.02,12.00608,BTCUSDT
1704087900000,42300.01,42300.02,42277.79,42277.8,7.7813,BTCUSDT
1704087960000,42277.8,42277.8,42273.0,42273.0,5.40569,BTCUSDT
1704088020000,42273.01,42273.01,42256.58,42260.2,9.56017,BTCUSDT
1704088080000,42260.2,42261.14,42251.1,42251.1,9.98052,BTCUSDT
1704088140000,42251.11,42251.11,42234.35,42237.98,34.20898,BTCUSDT
1704088200000,42237.99,42237.99,42211.47,42220.0,20.40555,BTCUSDT
1704088260000,42220.0,42234.0,42212.0,42234.0,12.00177,BTCUSDT
1704088320000,42233.99,42234.0,42233.99,42233.99,5.0927,BTCUSDT
1704088380000,42233.99,42242.0,42233.99,42242.0,7.04373,BTCUSDT
1704088440000,42241.99,42242.03,42222.0,42227.97,16.79775,BTCUSDT
1704088500000,42227.97,42227.97,42213.41,42213.42,21.88931,BTCUSDT
1704088560000,42213.42,42213.43,42180.77,42206.51,20.07218,BTCUSDT
1704088620000,42206.52,42225.84,42206.51,42225.84,10.04241,BTCUSDT
